Serial,Loci,Sample,Ploidy,Prob_AAAA,Prob_AAAB,Prob_AABB,Prob_AABC,Prob_ABCD
283,MSCB17,S0004-CB01A-15_S4_B,4,0.0,0.9999999999997693,1.3875337944760632e-52,2.3066694164690417e-13,1.437313497784582e-152
284,MSCB18,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
285,MSCB19,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
286,MSCB20,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
287,MSCB21,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
288,MSCB22,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
289,MSCB23,S0004-CB01A-15_S4_B,4,1.0,0.0,0.0,0.0,0.0
290,MSCB24,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,1.0
291,MSCB25,S0004-CB01A-15_S4_B,4,1.0,0.0,0.0,0.0,0.0
292,MSCB26,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
293,MSCB27,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,1.0
294,MSCB28,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,1.0,0.0
295,MSCB29,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,0.0
296,MSCB30,S0004-CB01A-15_S4_B,4,1.0,0.0,0.0,0.0,0.0
297,MSCB31,S0004-CB01A-15_S4_B,4,0.2,0.2,0.2,0.2,0.2
298,MSCB32,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,1.0,0.0
299,MSCB33,S0004-CB01A-15_S4_B,4,1.0,0.0,0.0,0.0,0.0
300,MSCB34,S0004-CB01A-15_S4_B,4,1.0,7.853957934563733e-54,3.670290010583468e-126,0.0,0.0
301,MSCB35,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,0.0
302,MSCB36,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,0.0,1.0
303,MSCB37,S0004-CB01A-15_S4_B,4,0.0,0.0,0.0,1.0,6.864523885334514e-27
304,MSCB38,S0004-CB01A-15_S4_B,4,0.0,1.0,1.3128316942802243e-63,1.430159283978361e-45,0.0
305,MSCB01,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,1.0
306,MSCB02,S0005-CB02B-05_S5_A,4,0.0,0.9999999999999998,1.4037045424593026e-29,1.8032404569946001e-16,0.0
307,MSCB03,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
308,MSCB04,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,1.0,0.0
309,MSCB05,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,1.0,0.0
310,MSCB06,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
311,MSCB07,S0005-CB02B-05_S5_A,4,1.0,0.0,0.0,0.0,0.0
312,MSCB08,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,0.0
313,MSCB09,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,1.0
314,MSCB10,S0005-CB02B-05_S5_A,4,1.0,6.287002109783472e-20,3.715809024018001e-54,0.0,0.0
315,MSCB11,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,0.0
316,MSCB12,S0005-CB02B-05_S5_A,4,0.0,9.251115035601806e-41,1.0,0.0,0.0
317,MSCB13,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
318,MSCB14,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
319,MSCB15,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
320,MSCB16,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
321,MSCB17,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,1.0,0.0
322,MSCB18,S0005-CB02B-05_S5_A,4,1.0,0.0,0.0,0.0,0.0
323,MSCB19,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,1.0
324,MSCB20,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
325,MSCB21,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
326,MSCB22,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,1.0
327,MSCB23,S0005-CB02B-05_S5_A,4,0.0,1.0,2.244293738895625e-117,0.0,0.0
328,MSCB24,S0005-CB02B-05_S5_A,4,0.0,5.683258771418026e-38,3.569253546683469e-96,1.0,0.0
329,MSCB25,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,1.0
330,MSCB26,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
331,MSCB27,S0005-CB02B-05_S5_A,4,0.0,2.6833289221773286e-48,1.0,0.0,0.0
332,MSCB28,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,1.0,0.0
333,MSCB29,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
334,MSCB30,S0005-CB02B-05_S5_A,4,1.0,0.0,0.0,0.0,0.0
335,MSCB31,S0005-CB02B-05_S5_A,4,1.0,0.0,0.0,0.0,0.0
336,MSCB32,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,1.0,0.0
337,MSCB33,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,0.0
338,MSCB34,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
339,MSCB35,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,0.0
340,MSCB36,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,0.0,1.0
341,MSCB37,S0005-CB02B-05_S5_A,4,0.2,0.2,0.2,0.2,0.2
342,MSCB38,S0005-CB02B-05_S5_A,4,0.0,0.0,0.0,1.0,0.0
343,MSCB01,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,1.0
344,MSCB02,S0005-CB02B-05_S5_B,4,0.0,1.0,1.2003317126605231e-27,0.0,0.0
345,MSCB03,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
346,MSCB04,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,1.0,1.8997813637897986e-97
347,MSCB05,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,1.0,2.1530346512122864e-58
348,MSCB06,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
349,MSCB07,S0005-CB02B-05_S5_B,4,1.0,0.0,0.0,0.0,0.0
350,MSCB08,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,0.0
351,MSCB09,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,1.0
352,MSCB10,S0005-CB02B-05_S5_B,4,1.0,1.4993688897066228e-20,6.444125125962094e-56,0.0,0.0
353,MSCB11,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,0.0
354,MSCB12,S0005-CB02B-05_S5_B,4,0.0,1.1708442466931963e-40,1.0,0.0,0.0
355,MSCB13,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
356,MSCB14,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
357,MSCB15,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
358,MSCB16,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
359,MSCB17,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,1.0,1.9484162321850778e-127
360,MSCB18,S0005-CB02B-05_S5_B,4,1.0,0.0,0.0,0.0,0.0
361,MSCB19,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,1.0
362,MSCB20,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
363,MSCB21,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
364,MSCB22,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,1.0
365,MSCB23,S0005-CB02B-05_S5_B,4,0.0,1.0,2.244293738895625e-117,0.0,0.0
366,MSCB24,S0005-CB02B-05_S5_B,4,0.0,1.5567187069541157e-37,9.776651019177265e-96,1.0,0.0
367,MSCB25,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,1.0
368,MSCB26,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
369,MSCB27,S0005-CB02B-05_S5_B,4,0.0,6.708322305443296e-49,1.0,0.0,0.0
370,MSCB28,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,1.0,0.0
371,MSCB29,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
372,MSCB30,S0005-CB02B-05_S5_B,4,1.0,0.0,0.0,0.0,0.0
373,MSCB31,S0005-CB02B-05_S5_B,4,1.0,0.0,0.0,0.0,0.0
374,MSCB32,S0005-CB02B-05_S5_B,4,0.0,1.0,1.212240772113085e-45,2.820453632800348e-33,0.0
375,MSCB33,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,0.0
376,MSCB34,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
377,MSCB35,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,0.0
378,MSCB36,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,0.0,1.0
379,MSCB37,S0005-CB02B-05_S5_B,4,0.2,0.2,0.2,0.2,0.2
380,MSCB38,S0005-CB02B-05_S5_B,4,0.0,0.0,0.0,1.0,0.0
381,MSCB01,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,1.0
382,MSCB02,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
383,MSCB03,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
384,MSCB04,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
385,MSCB05,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
386,MSCB06,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
387,MSCB07,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
388,MSCB08,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
389,MSCB09,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
390,MSCB10,S0006-CB01D-01_S6_A,4,0.999999999999996,3.906005818606302e-15,3.3223866985968107e-49,0.0,0.0
391,MSCB11,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
392,MSCB12,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
393,MSCB13,S0006-CB01D-01_S6_A,4,1.0,0.0,0.0,0.0,0.0
394,MSCB14,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
395,MSCB15,S0006-CB01D-01_S6_A,4,2.7281478845860065e-65,9.571386267229289e-16,0.9997616475470862,0.0002383524529128954,9.730006660148842e-36
396,MSCB16,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
397,MSCB17,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
398,MSCB18,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
399,MSCB19,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
400,MSCB20,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
401,MSCB21,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
402,MSCB22,S0006-CB01D-01_S6_A,4,0.0,6.4900255549698405e-40,1.0,0.0,0.0
403,MSCB23,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
404,MSCB24,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
405,MSCB25,S0006-CB01D-01_S6_A,4,1.0,8.172377695601261e-23,5.44830074686884e-63,0.0,0.0
406,MSCB26,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
407,MSCB27,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
408,MSCB28,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
409,MSCB29,S0006-CB01D-01_S6_A,4,1.0,0.0,0.0,0.0,0.0
410,MSCB30,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
411,MSCB31,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
412,MSCB32,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
413,MSCB33,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
414,MSCB34,S0006-CB01D-01_S6_A,4,0.2,0.2,0.2,0.2,0.2
415,MSCB35,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,0.0
416,MSCB36,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,0.0,1.0
417,MSCB37,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
418,MSCB38,S0006-CB01D-01_S6_A,4,0.0,0.0,0.0,1.0,0.0
419,MSCB01,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,1.0
420,MSCB02,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,1.0,0.0
421,MSCB03,S0006-CB01D-01_S6_B,4,1.0,0.0,0.0,0.0,0.0
422,MSCB04,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
423,MSCB05,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
424,MSCB06,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
425,MSCB07,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
426,MSCB08,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
427,MSCB09,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,1.0,0.0
428,MSCB10,S0006-CB01D-01_S6_B,4,1.0,1.6319478363303485e-17,9.330782083272798e-55,0.0,0.0
429,MSCB11,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
430,MSCB12,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,1.0,0.0
431,MSCB13,S0006-CB01D-01_S6_B,4,1.0,0.0,0.0,0.0,0.0
432,MSCB14,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
433,MSCB15,S0006-CB01D-01_S6_B,4,1.700141858615575e-68,2.181642598737076e-16,0.9902903808110137,0.009709619188986055,6.257576610055641e-34
434,MSCB16,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,1.0
435,MSCB17,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
436,MSCB18,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
437,MSCB19,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
438,MSCB20,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
439,MSCB21,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
440,MSCB22,S0006-CB01D-01_S6_B,4,0.0,1.9035216122639814e-43,1.0,0.0,0.0
441,MSCB23,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
442,MSCB24,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
443,MSCB25,S0006-CB01D-01_S6_B,4,1.0,8.172377695601261e-23,5.44830074686884e-63,0.0,0.0
444,MSCB26,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,1.0,0.0
445,MSCB27,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
446,MSCB28,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
447,MSCB29,S0006-CB01D-01_S6_B,4,1.0,0.0,0.0,0.0,0.0
448,MSCB30,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
449,MSCB31,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
450,MSCB32,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
451,MSCB33,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
452,MSCB34,S0006-CB01D-01_S6_B,4,0.2,0.2,0.2,0.2,0.2
453,MSCB35,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,0.0
454,MSCB36,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,0.0,1.0
455,MSCB37,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,1.0,0.0
456,MSCB38,S0006-CB01D-01_S6_B,4,0.0,0.0,0.0,1.0,0.0
457,MSCB01,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
458,MSCB02,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
459,MSCB03,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,1.0,0.0
460,MSCB04,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
461,MSCB05,S0007-CB03A-10_S7_A,4,2.2224041190702315e-29,0.66956107730698,0.016048862231522455,0.31439006046149753,0.0
462,MSCB06,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
463,MSCB07,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
464,MSCB08,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
465,MSCB09,S0007-CB03A-10_S7_A,4,0.0,1.0,7.577444521267634e-24,0.0,0.0
466,MSCB10,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
467,MSCB11,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
468,MSCB12,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
469,MSCB13,S0007-CB03A-10_S7_A,4,1.0,0.0,0.0,0.0,0.0
470,MSCB14,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
471,MSCB15,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,1.0
472,MSCB16,S0007-CB03A-10_S7_A,4,1.0,0.0,0.0,0.0,0.0
473,MSCB17,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
474,MSCB18,S0007-CB03A-10_S7_A,4,1.0,0.0,0.0,0.0,0.0
475,MSCB19,S0007-CB03A-10_S7_A,4,4.329859129693507e-143,3.717505240161598e-43,1.0,0.0,0.0
476,MSCB20,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
477,MSCB21,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
478,MSCB22,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
479,MSCB23,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
480,MSCB24,S0007-CB03A-10_S7_A,4,0.0,3.4652553439256096e-40,1.0,0.0,0.0
481,MSCB25,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
482,MSCB26,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
483,MSCB27,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
484,MSCB28,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
485,MSCB29,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
486,MSCB30,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
487,MSCB31,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
488,MSCB32,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
489,MSCB33,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
490,MSCB34,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
491,MSCB35,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,0.0
492,MSCB36,S0007-CB03A-10_S7_A,4,0.0,0.0,0.0,0.0,1.0
493,MSCB37,S0007-CB03A-10_S7_A,4,0.0,1.0,3.634880117145207e-39,0.0,0.0
494,MSCB38,S0007-CB03A-10_S7_A,4,0.2,0.2,0.2,0.2,0.2
495,MSCB01,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
496,MSCB02,S0007-CB03A-10_S7_B,4,0.0,1.0,2.926803128608055e-65,0.0,0.0
497,MSCB03,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
498,MSCB04,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
499,MSCB05,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,1.0
500,MSCB06,S0007-CB03A-10_S7_B,4,0.0,1.0,4.934243013584535e-66,0.0,0.0
501,MSCB07,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
502,MSCB08,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
503,MSCB09,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
504,MSCB10,S0007-CB03A-10_S7_B,4,6.445934411279992e-148,5.758046513701703e-48,1.0,0.0,0.0
505,MSCB11,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
506,MSCB12,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
507,MSCB13,S0007-CB03A-10_S7_B,4,1.0,0.0,0.0,0.0,0.0
508,MSCB14,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
509,MSCB15,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,1.0
510,MSCB16,S0007-CB03A-10_S7_B,4,1.0,0.0,0.0,0.0,0.0
511,MSCB17,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,1.0,0.0
512,MSCB18,S0007-CB03A-10_S7_B,4,1.0,0.0,0.0,0.0,0.0
513,MSCB19,S0007-CB03A-10_S7_B,4,1.0270872846967393e-184,8.919570880094837e-60,1.0,0.0,0.0
514,MSCB20,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
515,MSCB21,S0007-CB03A-10_S7_B,4,1.0,0.0,0.0,0.0,0.0
516,MSCB22,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
517,MSCB23,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
518,MSCB24,S0007-CB03A-10_S7_B,4,0.0,3.1612794660725064e-39,1.0,0.0,0.0
519,MSCB25,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
520,MSCB26,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
521,MSCB27,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
522,MSCB28,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,1.0
523,MSCB29,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
524,MSCB30,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
525,MSCB31,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
526,MSCB32,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
527,MSCB33,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
528,MSCB34,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
529,MSCB35,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,0.0
530,MSCB36,S0007-CB03A-10_S7_B,4,0.0,0.0,0.0,0.0,1.0
531,MSCB37,S0007-CB03A-10_S7_B,4,0.0,7.293295022690181e-05,3.4330131559046274e-43,0.9999270670497731,0.0
532,MSCB38,S0007-CB03A-10_S7_B,4,0.2,0.2,0.2,0.2,0.2
533,MSCB01,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
534,MSCB02,S0008-CB04B-25_S8_A,4,0.0,7.520002600697015e-174,4.467158944219431e-81,1.0,0.0
535,MSCB03,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
536,MSCB04,S0008-CB04B-25_S8_A,4,3.414845419054798e-85,0.9999999700736413,2.971104756995065e-08,2.1531103214132286e-10,0.0
537,MSCB05,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,1.0,0.0
538,MSCB06,S0008-CB04B-25_S8_A,4,0.2,0.2,0.2,0.2,0.2
539,MSCB07,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
540,MSCB08,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
541,MSCB09,S0008-CB04B-25_S8_A,4,0.2,0.2,0.2,0.2,0.2
542,MSCB10,S0008-CB04B-25_S8_A,4,1.0,1.1876595349181989e-54,1.9002693027657173e-126,0.0,0.0
543,MSCB11,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
544,MSCB12,S0008-CB04B-25_S8_A,4,0.0,5.307196100386079e-53,1.056603123102339e-60,1.0,0.0
545,MSCB13,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,1.0
546,MSCB14,S0008-CB04B-25_S8_A,4,0.2,0.2,0.2,0.2,0.2
547,MSCB15,S0008-CB04B-25_S8_A,4,0.2,0.2,0.2,0.2,0.2
548,MSCB16,S0008-CB04B-25_S8_A,4,1.0,0.0,0.0,0.0,0.0
549,MSCB17,S0008-CB04B-25_S8_A,4,0.0,0.9999999999998077,1.92239165955683e-13,0.0,0.0
550,MSCB18,S0008-CB04B-25_S8_A,4,1.0,0.0,0.0,0.0,0.0
551,MSCB19,S0008-CB04B-25_S8_A,4,0.0,1.0,6.785850466813747e-38,2.3826278616434867e-27,0.0
552,MSCB20,S0008-CB04B-25_S8_A,4,0.2,0.2,0.2,0.2,0.2
553,MSCB21,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,1.0,0.0
554,MSCB22,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,1.0,0.0
555,MSCB23,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
556,MSCB24,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,1.0
557,MSCB25,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
558,MSCB26,S0008-CB04B-25_S8_A,4,0.0,1.0,3.284386384298243e-121,6.433264787483298e-106,0.0
559,MSCB27,S0008-CB04B-25_S8_A,4,0.0,1.0,1.3850826784306862e-80,0.0,0.0
560,MSCB28,S0008-CB04B-25_S8_A,4,0.2,0.2,0.2,0.2,0.2
561,MSCB29,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
562,MSCB30,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
563,MSCB31,S0008-CB04B-25_S8_A,4,0.0,0.0,0.0,0.0,0.0
